month,trust,region,total_attendances,type1_attendances,total_over_4hrs,type1_over_4hrs,breaches_4_to_12hr,breaches_12hr_plus
2026-02,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,NHS ENGLAND LONDON,0,0,0,0,0,0
2026-02,ROYAL SURREY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,7997,6229,2097,2097,326,8
2026-02,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,8288,8288,3645,3645,806,219
2026-02,SALISBURY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,6222,4191,1871,1871,395,152
2026-02,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,19356,10569,5432,5128,711,448
2026-02,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,4350,4002,295,295,16,0
2026-02,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,15825,8037,4247,4030,935,4
2026-02,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,15379,10460,4352,3976,843,365
2026-02,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,NHS ENGLAND MIDLANDS,2843,0,13,0,0,0
2026-02,SIRONA CARE & HEALTH,NHS ENGLAND SOUTH WEST,7064,0,136,0,0,0
2026-02,SKELMERSDALE WALK IN CENTRE,NHS ENGLAND NORTH WEST,1476,0,19,0,0,0
2026-02,SLEAFORD MEDICAL GROUP,NHS ENGLAND MIDLANDS,506,0,0,0,0,0
2026-02,SOMERSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,19024,10507,5685,5465,552,196
2026-02,SOUTH BIRMINGHAM GP WALK IN CENTRE,NHS ENGLAND MIDLANDS,3764,0,0,0,0,0
2026-02,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,15099,7009,3805,3486,372,35
2026-02,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,16620,10371,5519,5314,723,1
2026-02,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,7861,7533,2135,2135,508,87
2026-02,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,0,0,0,0,0,0
2026-02,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,1774,0,22,0,0,0
2026-02,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,11807,8228,2903,2779,419,443
2026-02,STOCKPORT NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7870,7049,2849,2811,528,380
2026-02,SUMMERFIELD URGENT CARE CENTRE,NHS ENGLAND MIDLANDS,2795,0,0,0,0,0
2026-02,SURREY AND SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST,9234,9234,4051,4051,485,593
2026-02,SUSSEX COMMUNITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,10054,0,74,0,0,0
2026-02,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,10108,7536,4123,4074,321,706
2026-02,TETBURY HOSPITAL TRUST LTD,NHS ENGLAND SOUTH WEST,537,0,0,0,0,0
2026-02,THE CHRISTIE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0
2026-02,THE DUDLEY GROUP NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,12825,8946,3125,3063,2445,178
2026-02,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,10575,4633,1992,1969,520,18
2026-02,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,19960,10171,5193,4926,627,63
2026-02,THE PINN UNREGISTERED WIC,NHS ENGLAND LONDON,780,0,0,0,0,0
2026-02,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,NHS ENGLAND EAST OF ENGLAND,9735,7845,2063,2063,522,286
2026-02,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",NHS ENGLAND EAST OF ENGLAND,7958,6151,2827,2827,720,131
2026-02,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,0,0,0,0,0,0
2026-02,THE ROTHERHAM NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8770,8770,2958,2958,903,54
2026-02,THE ROYAL WOLVERHAMPTON NHS TRUST,NHS ENGLAND MIDLANDS,17906,10403,3846,3647,848,511
2026-02,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,12275,9920,5907,5562,475,1366
2026-02,THE WALTON CENTRE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0
2026-02,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,8882,6060,3025,3014,156,74
2026-02,TROWBRIDGE MINOR INJURIES UNIT,NHS ENGLAND SOUTH WEST,989,0,1,0,0,0
2026-02,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,20632,16500,7000,6701,581,1296
2026-02,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,12017,12017,3222,3222,391,287
2026-02,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,10670,9612,2759,2738,155,10
2026-02,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,33806,30640,12860,12820,2238,1923
2026-02,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,16545,14252,5390,5165,979,440
2026-02,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NHS ENGLAND MIDLANDS,19194,11365,4968,4797,50,14
2026-02,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,16768,13434,6069,6069,997,454
2026-02,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,25009,16670,8449,8448,1032,727
2026-02,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NHS ENGLAND MIDLANDS,22467,20546,8320,8190,1192,727
2026-02,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,10137,7794,3626,3545,594,766
2026-02,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NHS ENGLAND MIDLANDS,21187,13322,7506,7432,1095,927
2026-02,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,NHS ENGLAND SOUTH WEST,14866,7807,5118,4956,516,591
2026-02,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,27046,24026,10682,10461,894,946
2026-02,WALSALL HEALTHCARE NHS TRUST,NHS ENGLAND MIDLANDS,12490,8964,3197,3143,1048,331
2026-02,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,8451,5982,3203,3167,491,825
2026-02,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND EAST OF ENGLAND,14506,7839,2254,2151,486,29
2026-02,WEST SUFFOLK NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,8044,7170,2577,2577,428,546
2026-02,WHITSTABLE MEDICAL PRACTICE,NHS ENGLAND SOUTH EAST,4381,0,0,0,0,0
2026-02,WHITTINGTON HEALTH NHS TRUST,NHS ENGLAND LONDON,8193,8193,2212,2212,237,269
2026-02,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,3123,0,205,0,0,0
2026-02,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,9497,6951,3808,3741,440,758
2026-02,WOKING WALK IN CENTRE,NHS ENGLAND SOUTH EAST,2462,0,46,0,0,0
2026-02,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,17029,12297,5604,5555,786,1059
2026-02,WORKINGTON HEALTH LIMITED,NHS ENGLAND NORTH EAST AND YORKSHIRE,360,0,0,0,0,0
2026-02,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",NHS ENGLAND NORTH WEST,11347,6165,3970,3757,656,520
2026-02,WYE VALLEY NHS TRUST,NHS ENGLAND MIDLANDS,6368,5398,2364,2364,456,234
2026-02,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,16508,10322,5862,5614,760,406
2026-03,AIREDALE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,6117,5874,2060,2060,413,428
2026-03,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,6640,6640,1097,1097,0,0
2026-03,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,10646,7809,3402,3374,569,311
2026-03,ASHFORD WALK-IN-CENTRE,NHS ENGLAND SOUTH EAST,2545,0,46,0,0,0
2026-03,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),NHS ENGLAND MIDLANDS,3415,0,0,0,0,0
2026-03,BADGER LTD,NHS ENGLAND MIDLANDS,0,0,0,0,0,0
2026-03,BARKING HOSPITAL UTC,NHS ENGLAND LONDON,3069,0,17,0,0,0
2026-03,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NHS ENGLAND LONDON,31214,13844,6766,6100,609,608
2026-03,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9452,9452,1843,1843,283,0
2026-03,BARTS HEALTH NHS TRUST,NHS ENGLAND LONDON,45558,26064,11001,10076,1010,1207
2026-03,BECKENHAM BEACON UCC,NHS ENGLAND LONDON,3686,0,21,0,0,0
2026-03,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,27101,17712,5426,5426,80,15
2026-03,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,1461,0,14,0,0,0
2026-03,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,5150,5150,1206,1206,29,2
2026-03,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,18658,8417,3262,3022,518,261
2026-03,BOLTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,12180,8619,3884,3753,581,374
2026-03,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,13766,9453,2349,2348,643,85
2026-03,BRANSHOLME HEALTH CENTRE,NHS ENGLAND NORTH EAST AND YORKSHIRE,3817,0,299,0,0,0
2026-03,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,3320,0,64,0,0,0
2026-03,BRIDLINGTON HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE,1610,0,26,0,0,0
2026-03,BRIGHTON STATION HEALTH CENTRE,NHS ENGLAND SOUTH EAST,1827,0,0,0,0,0
2026-03,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST,13894,9559,3020,2991,259,249
2026-03,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,16023,16023,1957,1957,808,34
2026-03,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,17345,11693,5017,4906,558,404
2026-03,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,12658,0,207,0,0,0
2026-03,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,27287,20446,5862,5552,753,45
2026-03,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,12851,7179,3318,3234,534,82
2026-03,CHIPPENHAM COMMUNITY HOSPITAL,NHS ENGLAND SOUTH WEST,1657,0,25,0,0,0
2026-03,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,0,0,0,0
2026-03,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,8089,5416,3156,2759,288,778
2026-03,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,17180,13246,5130,5130,1518,10
2026-03,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,NHS ENGLAND MIDLANDS,0,0,0,0,0,0
2026-03,CROYDON HEALTH SERVICES NHS TRUST,NHS ENGLAND LONDON,18627,13405,3841,3841,292,678
2026-03,DARTFORD AND GRAVESHAM NHS TRUST,NHS ENGLAND SOUTH EAST,16297,12229,2970,2966,567,497
2026-03,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,7724,0,491,0,0,0
2026-03,DHU HEALTH CARE C.I.C,NHS ENGLAND MIDLANDS,1999,0,0,0,0,0
2026-03,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,18713,14337,4219,4214,1010,95
2026-03,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,4613,4613,1791,1791,209,92
2026-03,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,0,0,0,0
2026-03,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,NHS ENGLAND EAST OF ENGLAND,18276,9208,4619,4522,305,65
2026-03,EAST CHESHIRE NHS TRUST,NHS ENGLAND NORTH WEST,4365,4365,2215,2215,246,388
2026-03,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,28333,15073,7275,6439,622,1037
2026-03,EAST LANCASHIRE HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST,25345,13923,4732,4268,529,977
2026-03,EAST RIDING COMMUNITY HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE,2708,0,127,0,0,0
2026-03,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,25184,11646,5864,5020,883,548
2026-03,EAST SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST,12162,9990,3541,3511,212,58
2026-03,ENDERBY LEISURE CENTRE,NHS ENGLAND MIDLANDS,57,0,0,0,0,0
2026-03,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND LONDON,14046,11779,3499,3299,602,764
2026-03,ERDINGTON GP HEALTH & WELLBEING WIC,NHS ENGLAND MIDLANDS,0,0,0,0,0,0
2026-03,FAVERSHAM MEDICAL PRACTICE MIU,NHS ENGLAND SOUTH EAST,3203,0,0,0,0,0
2026-03,FIRST COMMUNITY HEALTH AND CARE CIC,NHS ENGLAND SOUTH EAST,2366,0,25,0,0,0
2026-03,FRIMLEY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,36352,23737,7799,7555,1066,637
2026-03,GATESHEAD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,10705,6012,2665,2609,776,2
2026-03,GEORGE ELIOT HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,9245,7478,836,834,159,92
2026-03,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,8390,0,223,0,0,0
2026-03,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,14347,14347,5083,5083,282,489
2026-03,GOOLE & DISTRICT HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE,1665,0,34,0,0,0
2026-03,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,12222,6241,3803,3250,539,436
2026-03,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NHS ENGLAND LONDON,17742,10703,4544,4286,137,69
2026-03,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,3154,0,22,0,0,0
2026-03,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,15212,10649,5691,5251,126,13
2026-03,HAROLD WOOD POLYCLINIC UTC,NHS ENGLAND LONDON,2878,0,21,0,0,0
2026-03,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,6875,5284,1460,1454,288,10
2026-03,HASTINGS GP LED HEALTH CENTRE,NHS ENGLAND SOUTH EAST,1070,0,0,0,0,0
2026-03,HERNE BAY HEALTH CARE LTD,NHS ENGLAND SOUTH EAST,2623,0,0,0,0,0
2026-03,HERTFORDSHIRE COMMUNITY NHS TRUST,NHS ENGLAND EAST OF ENGLAND,1223,0,38,0,0,0
2026-03,HERTS URGENT CARE (ASCOTS LANE),NHS ENGLAND EAST OF ENGLAND,2144,0,110,0,0,0
2026-03,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND LONDON,11459,11459,1708,1708,200,22
2026-03,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,14511,10114,5221,4985,1054,375
2026-03,HUMBER TEACHING NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,1229,0,5,0,0,0
2026-03,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,23209,12422,4735,4438,580,0
2026-03,ISLE OF WIGHT NHS TRUST,NHS ENGLAND SOUTH EAST,6141,4228,1417,1327,270,196
2026-03,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,9372,7717,2678,2678,479,427
2026-03,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,7132,0,62,0,0,0
2026-03,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,21057,11623,4170,4163,649,560
2026-03,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,26112,16182,7415,6440,1505,661
2026-03,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,NHS ENGLAND LONDON,16099,7582,3533,3296,373,310
2026-03,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,15400,12102,4317,4107,1053,368
2026-03,LATHAM HOUSE MEDICAL PRACTICE,NHS ENGLAND MIDLANDS,379,0,0,0,0,0
2026-03,LEEDS TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,30898,18894,6702,6521,1518,564
2026-03,LEWISHAM AND GREENWICH NHS TRUST,NHS ENGLAND LONDON,34359,16974,8548,8228,1057,487
2026-03,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,NHS ENGLAND MIDLANDS,8730,0,156,0,0,0
2026-03,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0
2026-03,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,26731,16352,7953,7492,923,1124
2026-03,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,1589,0,201,0,0,0
2026-03,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,NHS ENGLAND MIDLANDS,171,0,0,0,0,0
2026-03,LOCAL CARE DIRECT,NHS ENGLAND NORTH EAST AND YORKSHIRE,2490,0,9,0,0,0
2026-03,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,29625,13819,4678,4596,525,408
2026-03,LOUGHBOROUGH URGENT CARE CENTRE,NHS ENGLAND MIDLANDS,5538,0,38,0,0,0
2026-03,LUTTERWORTH HOSPITAL,NHS ENGLAND MIDLANDS,38,0,0,0,0,0
2026-03,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ENGLAND SOUTH EAST,21940,19931,4419,4411,906,131
2026-03,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,41924,26982,9425,9057,2943,53
2026-03,MARKET HARBOROUGH,NHS ENGLAND MIDLANDS,105,0,0,0,0,0
2026-03,MARKET HARBOROUGH MED.CTR,NHS ENGLAND MIDLANDS,243,0,0,0,0,0
2026-03,MEDWAY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,16342,9858,4129,3038,335,671
2026-03,MELTON MOWBRAY,NHS ENGLAND MIDLANDS,52,0,0,0,0,0
2026-03,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST,25457,18055,6455,6407,459,514
2026-03,MERSEY CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,14145,0,495,0,0,0
2026-03,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,36937,28522,11802,11459,2337,793
2026-03,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,10728,7509,3954,3946,402,665
2026-03,MID YORKSHIRE TEACHING NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,23613,16635,6118,5940,2085,308
2026-03,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,13815,8309,2823,2730,603,0
2026-03,MIRIAM MINOR EMERGENCY,NHS ENGLAND NORTH WEST,1652,0,0,0,0,0
2026-03,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,6316,0,158,0,0,0
2026-03,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,21363,13490,3637,3626,603,261
2026-03,NORTH BRISTOL NHS TRUST,NHS ENGLAND SOUTH WEST,9545,9545,3386,3386,363,576
2026-03,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,11161,9401,4172,4075,563,346
2026-03,NORTH EAST LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,1896,0,55,0,0,0
2026-03,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,17130,5064,2365,2339,100,1
2026-03,NORTH WEST ANGLIA NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,20965,15848,5935,5755,403,945
2026-03,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,13882,11112,3468,3453,430,767
2026-03,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,36311,27062,9583,9404,932,1124
2026-03,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,17501,10855,4975,4901,734,715
2026-03,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,25283,11038,2239,2238,12,0
2026-03,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,25081,13228,8692,7322,114,1200
2026-03,OADBY,NHS ENGLAND MIDLANDS,540,0,2,0,0,0
2026-03,OAKHAM,NHS ENGLAND MIDLANDS,294,0,0,0,0,0
2026-03,OKEHAMPTON MEDICAL CENTRE,NHS ENGLAND SOUTH WEST,86,0,0,0,0,0
2026-03,OXFORD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,4189,0,184,0,0,0
2026-03,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,17699,12638,3566,3523,341,5
2026-03,PAULTON MEMORIAL HOSPITAL,NHS ENGLAND SOUTH WEST,1400,0,9,0,0,0
2026-03,PHL LYMINGTON UTC,NHS ENGLAND SOUTH EAST,3090,0,30,0,0,0
2026-03,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,NHS ENGLAND SOUTH EAST,15756,11058,3754,3736,954,901
2026-03,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,NHS ENGLAND SOUTH EAST,5451,0,77,0,0,0
2026-03,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,NHS ENGLAND SOUTH EAST,5461,0,121,0,0,0
2026-03,PUTNOE WALK IN CENTRE,NHS ENGLAND EAST OF ENGLAND,2867,0,0,0,0,0
2026-03,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,1372,0,18,0,0,0
2026-03,ROSSENDALE MIU & OOH,NHS ENGLAND NORTH WEST,951,0,0,0,0,0
2026-03,ROYAL BERKSHIRE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,17323,11568,3937,3906,392,28
2026-03,ROYAL CORNWALL HOSPITALS NHS TRUST,NHS ENGLAND SOUTH WEST,19564,6938,3992,3391,518,467
2026-03,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,17951,13587,5273,5264,860,172
2026-03,ROYAL FREE LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,44223,27033,8568,7828,912,1771
2026-03,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,NHS ENGLAND LONDON,0,0,0,0,0,0
2026-03,ROYAL SURREY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,9504,7269,2397,2396,510,15
2026-03,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,9444,9444,3528,3528,943,85
2026-03,SALISBURY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,7322,4875,2214,2214,417,147
2026-03,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,21045,11478,5101,4899,678,612
2026-03,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,5255,4720,103,102,8,0
